448	0	0
449	32	30
450	47	40
451	0	0
452	0	0
453	240	101
454	12	12
455	0	0
456	3	2
457	9	5
458	15	14
459	11	11
460	3	3
461	16	15
462	1	1
463	0	0
464	1	1
465	38	33
466	80	57
467	7	6
468	0	0
469	33	28
470	2	2
471	51	23
472	7	7
473	48	34
474	0	0
475	79	65
476	0	0
477	40	39
478	10	10
479	0	0
480	95	54
481	3	3
482	0	0
483	6	6
484	0	0
485	17	7
486	16	9
487	0	0
488	0	0
489	34	34
490	14	14
491	72	64
492	0	0
493	0	0
494	7	5
495	6	6
496	33	27
497	7	7
498	0	0
499	0	0
500	0	0
501	30	24
502	0	0
503	0	0
504	59	56
505	21	17
506	1	1
507	95	65
508	42	41
509	107	81
510	3	3
511	0	0
512	76	54
513	12	12
514	7	7
515	0	0
516	6	1
517	0	0
518	0	0
519	271	104
520	0	0
521	9	8
522	49	48
523	3	2
524	0	0
525	0	0
526	95	80
527	34	28
528	10	2
529	92	56
530	82	59
531	0	0
532	1	1
533	104	96
534	0	0
535	49	43
536	3	2
537	13	11
538	0	0
539	0	0
540	0	0
541	0	0
542	78	66
543	9	9
544	0	0
545	37	26
546	0	0
547	0	0
548	270	121
549	68	51
550	44	42
551	17	15
552	2	2
553	116	80
554	0	0
555	8	8
556	37	25
557	99	77
558	10	8
559	154	63
560	29	12
561	49	42
562	0	0
563	12	12
564	0	0
565	0	0
566	2	1
567	8	4
568	3	3
569	0	0
570	0	0
571	179	120
572	0	0
573	0	0
574	34	33
575	0	0
576	0	0
577	20	20
578	0	0
579	34	31
580	1	1
581	0	0
582	11	9
583	9	9
584	0	0
585	14	14
586	21	13
587	0	0
588	9	8
589	111	100
590	0	0
591	0	0
592	13	12
593	0	0
594	3	1
595	0	0
596	1	1
597	0	0
598	15	12
599	0	0
600	17	13
601	5	5
602	0	0
603	0	0
604	0	0
605	0	0
606	1	1
607	0	0
608	0	0
609	11	10
610	36	34
611	0	0
612	0	0
613	17	8
614	3	2
615	5	5
616	12	8
617	0	0
618	0	0
619	3	3
620	73	49
621	0	0
622	25	12
623	0	0
624	0	0
625	4	4
626	0	0
627	0	0
628	0	0
629	22	21
630	7	6
631	83	58
632	26	20
633	6	3
634	65	58
635	1	1
636	0	0
637	23	23
638	3	3
639	31	25
640	0	0
641	3	2
642	66	47
643	4	3
644	0	0
645	0	0
646	0	0
647	21	21
648	0	0
649	135	66
650	89	61
651	52	47
652	0	0
653	2	1
654	1	1
655	24	23
656	134	84
657	0	0
658	12	11
659	37	24
660	2	2
661	2	1
662	0	0
663	0	0
664	162	72
665	0	0
666	0	0
667	0	0
668	0	0
669	0	0
670	0	0
671	27	18
672	0	0
673	0	0
674	0	0
675	94	74
676	0	0
677	4	4
678	3	3
679	2	2
680	5	5
681	0	0
682	0	0
683	3	3
684	0	0
685	0	0
686	13	13
687	0	0
688	0	0
689	0	0
690	97	75
691	0	0
692	14	14
693	0	0
694	26	25
695	6	4
696	94	63
697	0	0
698	14	2
699	0	0
700	0	0
701	5	2
702	38	27
703	43	41
704	32	26
705	2	2
706	105	86
707	6	5
708	2	2
709	12	12
710	21	17
711	26	24
712	0	0
713	19	19
714	54	52
715	5	5
716	155	113
717	0	0
718	9	4
719	63	52
720	21	21
721	0	0
722	12	12
723	6	6
724	57	51
725	0	0
726	2	1
727	13	12
728	10	3
729	0	0
730	0	0
731	2	2
732	16	16
733	0	0
734	64	42
735	0	0
736	11	4
737	3	2
738	0	0
739	24	18
740	8	4
741	0	0
742	21	20
743	7	7
744	0	0
745	0	0
746	2	1
747	7	4
748	0	0
749	2	1
750	31	24
751	9	6
752	0	0
753	0	0
754	85	84
755	34	32
756	0	0
757	0	0
758	14	9
759	13	4
760	0	0
761	87	57
762	75	75
763	15	14
764	41	29
765	25	12
766	29	20
767	0	0
768	9	9
769	1	1
770	28	15
771	1	1
772	19	17
773	2	1
774	1	1
775	0	0
776	29	20
777	0	0
778	39	33
779	0	0
780	0	0
781	47	44
782	0	0
783	0	0
784	0	0
785	0	0
786	103	64
787	11	11
788	0	0
789	230	95
790	0	0
791	0	0
792	0	0
793	47	40
794	2	2
795	0	0
796	0	0
797	1	1
798	35	32
799	49	27
800	13	11
801	0	0
802	81	61
803	0	0
804	20	19
805	0	0
806	26	24
807	74	59
808	33	27
809	17	12
810	0	0
811	6	6
812	0	0
813	20	20
814	12	6
815	0	0
816	34	12
817	0	0
818	0	0
819	63	48
820	7	7
821	6	6
822	99	76
823	0	0
824	96	77
825	1	1
826	5	5
827	36	29
828	13	10
829	0	0
830	25	19
831	6	6
832	7	6
833	123	69
834	24	23
835	0	0
836	1	1
837	83	63
838	5	5
839	0	0
840	6	6
841	2	2
842	17	15
843	11	11
844	23	21
845	1	1
846	1	1
847	104	72
848	0	0
849	11	10
850	16	15
851	1	1
852	2	2
853	2	2
854	2	2
855	0	0
856	38	34
857	0	0
858	7	7
859	82	58
860	18	18
861	15	15
862	1	1
863	32	32
864	0	0
865	1	1
866	0	0
867	0	0
868	16	16
869	0	0
870	0	0
871	27	22
872	0	0
873	0	0
874	107	82
875	52	22
876	1	1
877	1	1
878	41	28
879	0	0
880	0	0
881	55	30
882	0	0
883	0	0
884	3	2
885	0	0
886	2	1
887	4	1
888	11	10
889	9	8
890	10	7
891	5	5
892	0	0
893	29	10
894	51	33
895	2	2
896	0	0
897	27	27
898	0	0
899	53	30
900	0	0
901	0	0
902	23	15
903	7	7
904	42	37
905	0	0
906	26	18
907	42	38
908	37	36
909	27	27
910	29	19
911	0	0
912	26	22
913	75	58
914	0	0
915	0	0
916	13	11
917	7	7
918	15	10
919	1	1
920	0	0
921	0	0
922	2	1
923	0	0
924	5	3
925	2	2
926	0	0
927	0	0
928	42	35
929	0	0
930	0	0
931	98	70
932	78	61
933	0	0
934	28	28
935	0	0
936	0	0
937	0	0
938	1	1
939	8	4
940	7	6
941	0	0
942	31	27
943	41	40
944	0	0
945	75	54
946	0	0
947	83	48
948	0	0
949	0	0
950	0	0
951	14	12
952	0	0
953	31	15
954	0	0
955	53	50
956	148	70
957	92	56
958	2	2
959	0	0
960	0	0
961	15	14
962	22	21
963	0	0
964	0	0
965	0	0
966	0	0
967	21	19
968	0	0
969	26	26
970	36	35
971	0	0
972	25	25
973	31	29
974	0	0
975	1	1
976	13	12
977	5	5
978	26	25
979	71	67
980	75	74
981	14	12
982	0	0
983	14	12
984	0	0
985	7	5
986	4	2
987	50	46
988	30	23
989	1	1
990	12	1
991	107	82
992	31	26
993	0	0
994	0	0
995	0	0
996	40	29
997	5	1
998	19	12
999	268	118
1000	0	0
1001	0	0
1002	8	8
1003	0	0
1004	28	21
1005	16	12
1006	8	7
1007	0	0
1008	0	0
1009	9	9
1010	0	0
1011	0	0
1012	4	4
1013	18	16
1014	0	0
1015	0	0
1016	5	5
1017	0	0
1018	133	99
1019	111	97
1020	121	101
1021	141	113
1022	124	94
1023	126	99
1024	111	85
1025	136	108
1026	94	82
1027	143	114
