0	143	71
1	108	61
2	147	76
3	158	72
4	120	63
5	148	72
6	150	80
7	108	59
8	147	67
9	162	69
10	191	70
11	128	72
12	118	71
13	91	60
14	159	64
15	107	60
16	175	71
17	120	68
18	0	0
19	0	0
20	19	16
21	2	2
22	21	20
23	0	0
24	52	37
25	0	0
26	0	0
27	2	2
28	0	0
29	55	40
30	0	0
31	0	0
32	21	20
33	0	0
34	6	6
35	0	0
36	93	45
37	0	0
38	3	3
39	0	0
40	0	0
41	2	2
42	0	0
43	0	0
44	8	8
45	19	18
46	0	0
47	3	3
48	3	2
49	3	3
50	0	0
51	1	1
52	8	8
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	72	53
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	5	5
65	0	0
66	0	0
67	6	5
68	0	0
69	1	1
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	6	5
76	0	0
77	0	0
78	26	20
79	4	4
80	0	0
81	0	0
82	0	0
83	3	2
84	0	0
85	0	0
86	11	8
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	6	6
94	0	0
95	0	0
96	1	1
97	0	0
98	0	0
99	1	1
100	2	2
101	0	0
102	4	3
103	2	2
104	1	1
105	1	1
106	9	9
107	59	38
108	2	2
109	0	0
110	0	0
111	8	6
112	2	2
113	0	0
114	0	0
115	5	5
116	0	0
117	0	0
118	11	7
119	3	3
120	0	0
121	0	0
122	1	1
123	0	0
124	0	0
125	1	1
126	10	8
127	8	7
128	0	0
129	73	42
130	0	0
131	1	1
132	0	0
133	1	1
134	0	0
135	2	1
136	1	1
137	2	2
138	6	6
139	29	22
140	5	4
141	3	3
142	0	0
143	0	0
144	1	1
145	0	0
146	22	20
147	0	0
148	44	39
149	0	0
150	8	6
151	5	5
152	0	0
153	0	0
154	2	1
155	0	0
156	0	0
157	0	0
158	0	0
159	0	0
160	0	0
161	0	0
162	0	0
163	0	0
164	0	0
165	0	0
166	2	1
167	0	0
168	0	0
169	0	0
170	6	4
171	0	0
172	0	0
173	0	0
174	6	4
175	0	0
176	0	0
177	0	0
178	0	0
179	0	0
180	2	2
181	0	0
182	0	0
183	0	0
184	0	0
185	0	0
186	61	50
187	0	0
188	8	8
189	0	0
190	35	29
191	0	0
192	3	3
193	0	0
194	2	2
195	12	12
196	0	0
197	7	7
198	0	0
199	0	0
200	0	0
201	3	3
202	3	2
203	0	0
204	0	0
205	1	1
206	0	0
207	0	0
208	0	0
209	2	2
210	0	0
211	0	0
212	0	0
213	2	2
214	0	0
215	9	8
216	0	0
217	1	1
218	0	0
219	0	0
220	2	2
221	0	0
222	0	0
223	0	0
224	3	3
225	1	1
226	4	4
227	3	3
228	2	2
229	0	0
230	2	2
231	9	8
232	1	1
233	10	10
234	1	1
235	0	0
236	0	0
237	0	0
238	0	0
239	0	0
240	0	0
241	0	0
242	0	0
243	0	0
244	0	0
245	0	0
246	0	0
247	5	5
248	0	0
249	1	1
250	0	0
251	20	20
252	0	0
253	0	0
254	0	0
255	0	0
256	4	4
257	0	0
258	0	0
259	8	8
260	0	0
261	0	0
262	0	0
263	0	0
264	2	2
265	2	2
266	0	0
267	0	0
268	0	0
269	0	0
270	0	0
271	1	1
272	0	0
273	2	2
274	0	0
275	0	0
276	0	0
277	0	0
278	0	0
279	0	0
280	0	0
281	0	0
282	0	0
283	9	9
284	2	2
285	2	2
286	0	0
287	3	3
288	0	0
289	0	0
290	1	1
291	8	8
292	65	50
293	3	3
294	1	1
295	0	0
296	2	2
297	28	25
298	0	0
299	0	0
300	1	1
301	0	0
302	0	0
303	0	0
304	0	0
305	0	0
306	0	0
307	0	0
308	0	0
309	0	0
310	1	1
311	0	0
312	0	0
313	0	0
314	0	0
315	26	22
316	0	0
317	0	0
318	33	24
319	1	1
320	55	49
321	4	4
322	0	0
323	0	0
324	61	55
325	1	1
326	0	0
327	0	0
328	16	11
329	5	4
330	47	41
331	25	23
332	0	0
333	1	1
334	0	0
335	4	3
336	0	0
337	2	1
338	0	0
339	0	0
340	0	0
341	2	1
342	0	0
343	0	0
344	0	0
345	3	3
346	0	0
347	0	0
348	0	0
349	0	0
350	0	0
351	0	0
352	0	0
353	0	0
354	1	1
355	1	1
356	0	0
357	0	0
358	0	0
359	39	39
360	0	0
361	0	0
362	0	0
363	6	6
364	0	0
365	0	0
366	2	1
367	0	0
368	0	0
369	0	0
370	0	0
371	1	1
372	0	0
373	1	1
374	0	0
375	17	16
376	0	0
377	0	0
378	0	0
379	0	0
380	7	5
381	0	0
382	0	0
383	0	0
384	0	0
385	6	6
386	0	0
387	64	50
388	5	4
389	14	12
390	0	0
391	0	0
392	0	0
393	0	0
394	0	0
395	0	0
396	3	2
397	2	2
398	0	0
399	0	0
400	34	26
401	0	0
402	0	0
403	0	0
404	2	2
405	1	1
406	70	54
407	10	9
408	0	0
409	0	0
410	1	1
411	0	0
412	0	0
413	0	0
414	0	0
415	0	0
416	0	0
417	4	4
418	0	0
419	50	37
420	13	12
421	9	8
422	0	0
423	0	0
424	0	0
425	2	2
426	1	1
427	0	0
428	1	1
429	1	1
430	0	0
431	0	0
432	7	7
433	28	28
434	0	0
435	0	0
436	0	0
437	0	0
438	1	1
439	2	1
440	0	0
441	0	0
442	5	4
443	0	0
444	2	2
445	0	0
446	0	0
447	0	0
448	0	0
449	12	12
450	0	0
451	0	0
452	0	0
453	60	40
454	2	2
455	0	0
456	1	1
457	4	4
458	2	2
459	0	0
460	3	3
461	0	0
462	0	0
463	0	0
464	0	0
465	3	3
466	33	33
467	4	3
468	0	0
469	6	6
470	1	1
471	15	15
472	0	0
473	6	6
474	0	0
475	0	0
476	0	0
477	0	0
478	1	1
479	0	0
480	81	49
481	3	3
482	0	0
483	0	0
484	0	0
485	2	2
486	3	3
487	0	0
488	0	0
489	0	0
490	14	14
491	0	0
492	0	0
493	0	0
494	0	0
495	4	4
496	10	8
497	0	0
498	0	0
499	0	0
500	0	0
501	10	9
502	0	0
503	0	0
504	0	0
505	0	0
506	0	0
507	60	43
508	0	0
509	1	1
510	0	0
511	0	0
512	0	0
513	2	2
514	1	1
515	0	0
516	0	0
517	0	0
518	0	0
519	66	38
520	0	0
521	1	1
522	1	1
523	3	2
524	0	0
525	0	0
526	0	0
527	32	27
528	0	0
529	0	0
530	2	2
531	0	0
532	0	0
533	6	6
534	0	0
535	39	38
536	0	0
537	4	3
538	0	0
539	0	0
540	0	0
541	0	0
542	0	0
543	7	7
544	0	0
545	26	24
546	0	0
547	0	0
548	77	43
549	63	48
550	0	0
551	2	2
552	2	2
553	0	0
554	0	0
555	0	0
556	0	0
557	19	16
558	3	3
559	55	37
560	0	0
561	9	9
562	0	0
563	4	4
564	0	0
565	0	0
566	0	0
567	3	3
568	2	2
569	0	0
570	0	0
571	45	33
572	0	0
573	0	0
574	0	0
575	0	0
576	0	0
577	20	20
578	0	0
579	3	3
580	0	0
581	0	0
582	3	1
583	0	0
584	0	0
585	2	2
586	9	8
587	0	0
588	0	0
589	0	0
590	0	0
591	0	0
592	0	0
593	0	0
594	0	0
595	0	0
596	0	0
597	0	0
598	7	5
599	0	0
600	0	0
601	1	1
602	0	0
603	0	0
604	0	0
605	0	0
606	0	0
607	0	0
608	0	0
609	2	2
610	18	18
611	0	0
612	0	0
613	9	7
614	0	0
615	3	3
616	4	2
617	0	0
618	0	0
619	2	2
620	73	49
621	0	0
622	6	6
623	0	0
624	0	0
625	0	0
626	0	0
627	0	0
628	0	0
629	4	4
630	4	3
631	58	40
632	26	20
633	0	0
634	4	4
635	0	0
636	0	0
637	4	4
638	0	0
639	0	0
640	0	0
641	0	0
642	64	46
643	2	2
644	0	0
645	0	0
646	0	0
647	2	2
648	0	0
649	0	0
650	54	40
651	0	0
652	0	0
653	0	0
654	1	1
655	1	1
656	0	0
657	0	0
658	2	2
659	10	10
660	1	1
661	0	0
662	0	0
663	0	0
664	99	49
665	0	0
666	0	0
667	0	0
668	0	0
669	0	0
670	0	0
671	0	0
672	0	0
673	0	0
674	0	0
675	51	43
676	0	0
677	0	0
678	2	2
679	2	2
680	4	4
681	0	0
682	0	0
683	0	0
684	0	0
685	0	0
686	0	0
687	0	0
688	0	0
689	0	0
690	0	0
691	0	0
692	1	1
693	0	0
694	0	0
695	6	4
696	55	41
697	0	0
698	0	0
699	0	0
700	0	0
701	0	0
702	23	22
703	7	7
704	29	23
705	2	2
706	0	0
707	1	1
708	1	1
709	1	1
710	0	0
711	4	4
712	0	0
713	4	4
714	0	0
715	4	4
716	23	19
717	0	0
718	0	0
719	0	0
720	11	11
721	0	0
722	4	4
723	3	3
724	0	0
725	0	0
726	0	0
727	11	11
728	0	0
729	0	0
730	0	0
731	2	2
732	14	14
733	0	0
734	2	2
735	0	0
736	0	0
737	0	0
738	0	0
739	0	0
740	2	2
741	0	0
742	0	0
743	0	0
744	0	0
745	0	0
746	0	0
747	2	1
748	0	0
749	0	0
750	23	20
751	2	1
752	0	0
753	0	0
754	0	0
755	21	19
756	0	0
757	0	0
758	1	1
759	1	1
760	0	0
761	0	0
762	3	3
763	0	0
764	28	24
765	7	7
766	18	15
767	0	0
768	1	1
769	1	1
770	4	3
771	1	1
772	0	0
773	0	0
774	1	1
775	0	0
776	5	5
777	0	0
778	0	0
779	0	0
780	0	0
781	0	0
782	0	0
783	0	0
784	0	0
785	0	0
786	0	0
787	2	2
788	0	0
789	93	45
790	0	0
791	0	0
792	0	0
793	0	0
794	0	0
795	0	0
796	0	0
797	1	1
798	1	1
799	0	0
800	0	0
801	0	0
802	0	0
803	0	0
804	11	11
805	0	0
806	9	9
807	0	0
808	0	0
809	6	5
810	0	0
811	0	0
812	0	0
813	7	7
814	4	4
815	0	0
816	0	0
817	0	0
818	0	0
819	48	36
820	3	3
821	0	0
822	1	1
823	0	0
824	0	0
825	1	1
826	0	0
827	23	18
828	4	4
829	0	0
830	4	3
831	0	0
832	2	1
833	2	2
834	0	0
835	0	0
836	1	1
837	0	0
838	0	0
839	0	0
840	0	0
841	0	0
842	0	0
843	7	7
844	0	0
845	0	0
846	0	0
847	29	24
848	0	0
849	6	5
850	0	0
851	1	1
852	1	1
853	0	0
854	1	1
855	0	0
856	0	0
